"Genotype","Epsib","Ict","MGR_init","plasto_init","phyllo_init","ligulo_init","leaf_length_to_IN_length","SLAp"
"IS22996",10.8367226519497,2.31995400512757,9.27982377373465,28.2955200872272,38.4070390601885,43.2363858710977,0.120841233124048,10.0870577428078
"IS23033",11.1029098943991,3.08952795488027,9.09959932560231,29.6209414730601,44.6299436240477,45.2567968253317,0.0564345751976697,11.8243299447398
"IS23048",12.9571320553566,3.0711587201699,8.83246872271776,27.8189598887033,40.2527052770334,45.6000043931917,0.147949432733462,10.0000000000001
"IS23053",11.5577212852253,2.57012545397003,9.87196423713407,26.6411437442768,44.090471547097,44.2863941257794,0.102696892374909,25.9329426567705
"IS23100",9.58749950618964,3.14921716957813,8.45940854714325,24.4017855657537,42.878479475063,42.9195539446277,0.066390630176621,11.6930923819657
"IS23142",10.7442277890549,2.28310973556238,8.33497722402782,32.0276542755976,37.2220212895369,44.2478247962666,0.0642844308414952,20.2393647500912
"IS23178",10.1184050212827,2.22756322609936,7.27869684519158,24.0065663308333,39.5237868605685,43.0246753852672,0.0905734829442656,30.7550970859639
"IS23254",9.01671901191873,1.74019994392892,8.29407186966904,33.7340144259982,39.9605710262549,40.5623464669646,0.186977550154552,75.6893501452193
"IS23540",11.5583483515171,3.2392171450402,10.5938355017199,39.625685345264,43.2167838699967,43.7371139284639,0.123512206602334,44.9987595487156
"IS23601",12.3568507379592,2.65817467351897,9.66750961167429,28.5866127260168,40.2486620280864,43.5611354545864,0.0737766452369351,44.5556426006834
"IS23645",7.05211903955916,2.24263237336785,8.99633297352005,25.8311706176028,30.2100324497952,37.4983596304884,0.105603973198259,41.0101499498477
"IS2367",9.20242988910835,2.1384140374475,7.61389457057385,38.9834447542632,44.6592561744974,45.7018773190931,0.13332925147387,10.1015077989629
"IS24072",9.35035591785274,2.32900038841611,7.8376601817931,31.8376102156293,43.282786207429,43.3500922589286,0.182297696430178,10.000000004144
"IS24083",8.82806158172009,1.46173632668909,8.37225865292652,27.6142779340504,36.8887750964238,38.7556569219987,0.185630907760867,62.7637989399927
"IS24775",7.42353269163573,1.52346362543046,7.65915800471427,35.4444740657002,35.9748130025137,37.976897528711,0.0803633080780207,25.1872117191441
"IS24786",10.7078891051997,3.51474304085568,8.76810389756317,23.5265566464749,43.8391322654958,44.8450780964689,0.0584547461784891,10
"IS24887",6.86775235059887,1.99076343463271,8.69679704607812,36.0188082891719,36.068524151532,45.5718081536549,0.05,18.7841953197459
"IS24913",9.88291057739127,2.31690869660953,9.07379919373596,28.8226935297933,37.011679697528,43.3667854946601,0.0916739370591812,19.278134170454
"IS24939",12.5132606785916,3.20783197626881,9.70305585271498,25.3549726680423,37.4812889623178,38.7239606755713,0.0604450564433171,37.0817545460929
"IS24940",11.4221956865364,3.99878188762941,8.57026016859809,20.4665456546563,43.874987000083,43.875827269732,0.128018757206836,15.6809336287666
"IS24953",8.72771062663992,1.91559464999409,9.61197176459105,30.3409935998231,38.2597257714566,39.8023342237697,0.111792231232306,28.1375147833129
"IS25207",6.15563949217369,1.17195859318785,10.0550866729094,30.5767646886439,37.1910960216776,43.8724255668214,0.22563646884579,68.3708513068578
"IS25301",9.0736719063327,3.49244087307776,9.26597376370318,30.7986248890223,37.8363538368097,39.3694330718485,0.121710445588702,79.0960389712057
"IS25442",10.7024453277462,2.35734571579483,8.65500265140107,36.9439387649388,42.3226526424198,42.3226535389114,0.0549914693527171,22.2329645582862
"IS25596",9.81956514574278,2.47008643971385,9.93891269706803,33.7077619092736,38.3578379343939,43.4797128684922,0.0839080664574978,10.5024656156096
"IS25702",12.9764299252076,2.96267172511416,9.4935245859274,36.0582946045043,43.7535079919093,44.6474758531037,0.145036950030325,29.8314885660053
"IS25836",6.62498103117212,1.36602845601186,7.79704538188984,30.8753677920612,38.719185499053,39.4304769807574,0.0742100272760396,40.4272545958047
"IS25916",9.71903973993617,2.11477844030486,9.1074843338006,27.9741091794684,32.0923012516326,42.7516293533683,0.0500920647971179,14.9995627902347
"IS26110",9.92075236720239,3.32463604780693,7.22493216923353,27.4759661121989,46.6958503383814,46.7107050411278,0.0599418149035347,10
"IS26735",11.9653197969735,1.94569619980112,9.5851751894039,29.3403411501975,39.4486225126096,40.5639089982713,0.0501467962898246,79.5915108107787
"IS27599",9.8401369707709,1.89059894250671,8.95427473065211,35.2078410426725,40.874712310368,41.9803115072329,0.129649950218174,38.7635144016746
"IS2787",7.74422362167388,1.28552451658615,8.82392207158838,30.123796089089,35.7490238601706,37.5785577091962,0.0838031161872763,49.0062928364255
"IS2834",8.06344107471298,1.60542021743083,7.86478353449986,32.6789480697244,37.8284958270705,42.7182849105273,0.236609963234209,13.8282167005912
"IS2873",9.55072108839106,2.49779850931507,7.51869212237234,33.3498408974187,36.2529904042205,43.0332386005908,0.143556038425565,18.3858076358736
"IS29870",8.01072580542647,3.38336100235593,8.42664069499263,28.0377862027735,39.6230013291149,42.9203748435123,0.113612375749435,11.3387313181119
"IS29977",12.147427316407,2.2914424955944,8.81120540314378,30.2289238950007,34.538393715432,44.5750705871309,0.114362107236508,30.2412256591913
"IS30175",5.99940948831466,2.17671777519197,7.69016570056608,32.6297598204908,36.8836113292168,36.890647722435,0.0771134446674106,10.0078128944655
"IS30207",5.66181206138161,1.35027180622584,8.2968506918305,24.6289729394349,35.405334098458,37.3027403975907,0.182297037234913,23.3304175962372
"IS30619",12.0737169090808,2.19965835397551,7.41660417951627,38.1798766585524,42.5308155134928,43.4511765451547,0.225840386999041,79.9642939483294
"IS30898",12.0015078742575,3.02962117223069,8.76581168732073,25.8481274962519,42.8742875740119,43.9607636590174,0.0809515743606018,14.179991136361
"IS31123",4.96466377470642,1.23303091247223,6.99002408885748,34.4596188091284,39.2867503549528,42.4128143239272,0.101645848305983,12.8113815780468
"IS31195",10.6113551348089,3.90311316869589,7.15140021850582,35.3785663446989,44.6656084120249,44.7179309879441,0.080023270111746,10.6639342144174
"IS31202",11.0110439733323,3.03324058162145,7.02825584307515,27.794164550648,44.2953526392398,44.3756554806916,0.0853868000119934,10.0000000000006
"IS31299",10.1341577078288,2.58354774904587,8.50643562219881,36.9373209911064,41.0401727127073,41.5376320473547,0.158713333847559,77.1570878941566
"IS3147",7.087736402845,1.98449539076576,7.16171904167786,20.8397034322843,37.5104265433692,42.3061262301589,0.24994663701651,10.4732092151412
"IS31559",8.27681456564374,1.48691468696653,10.9373807465026,22.5745546839841,35.7722025477713,37.9232186858748,0.0652787483612056,17.3737732277741
"IS32569",11.6473861363518,2.94432406959588,8.06533543359221,25.7294853983761,37.7747578094926,45.6212242843923,0.210432147468471,23.9586941976381
"IS32986",7.6422313373692,2.69272403237092,7.69975326600989,20.1773669594215,37.5625670055464,37.9942455405496,0.153340506269518,30.200585230833
"IS33178",5.7964897304164,1.76013285253472,5.65381681121001,20.5349352866732,32.5608075188852,34.3284755649796,0.113159675445376,47.6946072116158
"IS33209",12.9002350890078,2.37292644605188,9.41999456799826,32.8669933572778,35.4336442433822,43.5899886421974,0.0713354415863535,28.8529885849346
"IS33261",10.7731905777403,2.4057624794512,7.17433191331316,29.9268559781411,38.0626304109056,42.4069811440881,0.0586878910203113,10.1915933820419
"IS33353",6.94645861794074,3.62796636481761,7.68858939467535,35.298712896273,38.8069288885502,40.2195030945806,0.0706220659032182,10.0006571907249
"IS33423",10.6127969337969,2.30177524785101,9.2495239791943,25.8705546601301,42.9485034155967,44.5810252704892,0.166866908608769,10.5273608204469
"IS3443",10.1367744292047,2.04162516280247,9.14551024905971,26.2107153476235,35.7046911652717,43.0067277176703,0.124964967626437,21.7824860029053
"IS3507",8.55237702211748,1.59017715298538,8.58301517946758,34.5801892404191,38.0332085287701,42.5886023613184,0.196994266122172,60.4346824719768
"IS3583",9.59011129076509,1.8917353868326,10.9677443488989,31.2002543346569,36.3825072412236,40.4144092094528,0.065508991905606,36.3003578178223
"IS36633",12.9990123102134,3.34262572215247,9.62755825892164,36.3739272646904,38.6075815142411,42.7151860387009,0.151788682435279,11.633501497919
"IS41724",9.35009127945637,3.58362716564443,8.02512104451606,24.6958245373964,44.4728750718229,44.6649948666461,0.0539878565152385,10.518174892712
"IS6723",6.9843473341885,2.09458740846915,8.88691601723351,34.1255872018636,37.7887885672553,38.1073162508888,0.0855412453613879,18.1773016366133
"IS6928",12.8017858812375,2.30300121040736,9.36737432253099,29.4280882717675,42.1248863999595,42.2434085159223,0.0819479094455401,68.409631848291
"IS7277",7.1579003056022,1.32169219420757,8.67235798015824,30.0119536179901,36.509357146312,36.9032021212979,0.0512287376887026,38.4422044311455
"IS7314",12.8507564368991,2.38317041710324,9.81028008641412,32.9480462812086,37.9329930305344,44.157426313219,0.0524969052779324,52.4238393390024
"IS7463",9.64571556675872,2.20735931210218,7.99699806656544,35.1509194152514,43.3489105912444,43.6226439729977,0.0602681986398018,20.2874766892455
"IS7861",11.0613042397697,3.75621922314384,7.69133577451403,38.0425497932238,43.1357374593385,44.4116731264304,0.05,10
"IS7889",8.81818408992945,2.46266714865328,9.96184446237645,30.7517662612563,39.3175297892446,41.2902055161942,0.0773882972138616,53.4832308547356
"IS7958",6.31438265857655,1.04732700777709,7.64953705048797,22.9084333583692,30.1334496820346,32.1929265361468,0.11019647974771,43.8785166989122
"IS8218",11.8978385476912,3.08870671275737,9.45216729440445,24.8025846463788,42.5470810113423,44.0153376673426,0.118126734556303,10.6118054929436
"IS8283",5.79829257501645,1.46557611360334,8.05844076843821,20.4756759928818,37.7121098415835,38.0194706420668,0.12932582765862,32.2878019883345
"IS8685",8.18801083526711,2.39025414671341,6.66318214512106,38.7413917658916,44.6467253044487,45.349719418594,0.0858109900906248,10.0000727517399
"IS8882",12.8802382708527,3.99503561387925,8.07126948510212,36.0470456542782,43.465956419976,43.562419718608,0.115451168997373,10.0000019593011
"IS929",9.96725162636233,2.20621296269938,8.47900264163871,20.1946928716736,41.4391620683802,44.2360543770435,0.241688211756318,79.9999999999254
"IS9468",6.29034244305524,3.51858809621651,7.99012404982662,27.4378162962397,40.1948582781735,40.2589748533569,0.0814193164537467,19.1841132175522
"IS9586",12.7387451768208,3.07025260768809,9.13757282198054,31.6784369942612,43.2769499189018,43.6032161605868,0.0907245394907482,10.0000000000004
"IS9713",10.5742737453119,2.18128007054772,8.80840652079047,30.4425446398736,37.5233420223632,43.039980024933,0.160872179318113,10.8374320076171
"IS9883",12.9991993906322,1.99827431426368,9.88381715124307,26.600726993327,37.3873637465712,44.2422341841522,0.0684284190335394,72.7469328811393
"IS9911",9.33054258326535,2.8847610262184,8.75181148998896,26.5057269997331,42.0342613426453,43.6063715984926,0.0920042638785196,10.0000047587256
"Kalaban",11.8435561822954,3.7929101723919,9.62503896876336,25.2649512046816,43.4440143094971,43.4746367802183,0.0776801246600323,24.1478685640501
"Keninkeni",7.34329553262457,1.86738659093216,6.84343234069177,29.8121894175209,41.3467396754665,43.0587241042571,0.0500292291459063,10
"Lata3",11.4309873912905,2.67849527395846,8.42424234780608,27.2887534409223,32.9677070268607,42.6507429222629,0.0773433984006527,10.4000754377972
"Ribdahu",10.5792411492847,2.40467954287813,10.1518420394325,26.6985856910353,42.3549573114734,42.8905569391469,0.0567473864501059,22.4399723668461
"ShortKaura",10.0062068966217,3.40847521442631,9.51715112235116,20.051945195096,43.0701607475918,43.3410426266421,0.0550293125833315,28.3921800917815
"Soumba",12.9215549833888,2.58544417238599,10.5274833297759,31.2310947840139,37.2933478471783,43.1207236552854,0.0895832105552334,24.9250032118309
"SSM547",7.59709040804012,2.73473505732306,8.03188936727818,35.4207820107089,39.68841880085,42.7230372502189,0.101755546783224,10
"Tiandougou",9.99561238463618,2.89828704977035,8.59939921623882,24.7066146277503,45.6371595598482,45.8938778472362,0.051363231158215,21.9553336756293
